population,average_monthly_income,daily_foot_traffic,nearby_competitors,monthly_rent,distance_to_mall_km,nearby_retail_stores,estimated_monthly_customers,average_purchase_value,monthly_operating_cost,local_demand_score,target_age_group_score,profitable
77411,1530.57,1204,3,5981.26,10.46,24,105,115.92,10704.85,5.1,3.0,0
295521,1598.91,5952,5,10331.91,10.9,39,724,78.23,10497.24,6.8,1.9,0
449953,9992.33,13349,14,8965.5,14.9,101,1604,346.44,20351.68,2.5,1.4,0
472785,4223.7,6594,0,6533.36,10.43,18,610,120.72,14824.01,1.5,2.2,0
48211,8179.4,4181,6,16342.72,10.33,52,511,420.85,17299.36,2.4,2.8,0
223981,6269.25,21022,9,10147.8,7.77,33,3500,304.93,21366.45,3.3,4.7,1
275888,10566.02,18800,14,13442.11,13.03,40,3500,464.72,16050.31,7.8,6.3,1
266638,11128.09,10066,6,4596.2,14.95,46,2598,445.74,8633.75,2.6,3.9,1
297139,11966.48,8001,2,11136.65,11.71,33,1621,554.08,22539.56,2.2,2.3,1
158049,3113.68,2345,3,7041.54,9.23,139,178,69.38,9966.18,9.3,9.5,0
239010,10561.12,21538,5,11001.86,1.28,145,3500,460.09,22228.3,7.2,5.6,1
44542,4293.22,6913,13,15835.69,10.93,145,763,149.57,25000.0,5.3,7.7,0
20651,7703.57,24995,10,15609.35,10.66,146,3500,295.7,18514.59,1.9,7.2,1
109239,6810.61,8490,6,7730.19,11.66,138,2835,308.71,8631.31,8.7,3.6,1
351075,1688.88,10128,13,14191.27,1.96,148,2728,60.38,14426.47,2.0,6.0,0
236416,11294.1,13730,12,18884.51,9.84,45,1722,430.03,18531.48,6.5,6.4,1
374256,2322.43,19974,3,12887.72,4.51,116,3091,68.14,23890.56,7.0,4.2,0
288859,8726.3,18254,9,3819.79,11.43,89,1261,249.73,10308.3,4.6,7.0,1
447625,9742.57,18812,10,13914.46,3.68,112,3500,427.86,13554.45,9.2,8.1,1
165378,9850.52,2136,8,2993.18,10.29,148,521,343.69,11629.67,1.5,4.3,0
160158,2922.69,23064,8,17570.1,4.5,9,3500,209.83,18759.98,8.4,1.1,0
417592,6199.48,18727,8,10816.55,0.23,14,1185,233.6,13709.88,6.0,4.1,0
333494,10209.0,15207,15,8317.67,9.54,39,3500,473.83,10745.08,6.5,2.1,1
343569,4678.13,17715,11,2083.13,1.79,35,3500,96.67,13572.78,9.9,2.4,1
439852,6411.36,6038,9,8234.89,9.92,124,617,293.03,8595.88,6.2,4.3,1
358264,4364.34,22199,5,18160.93,13.89,83,3500,224.0,22235.54,8.2,2.9,1
387033,6367.29,10817,1,1398.68,14.54,143,2721,319.87,4248.27,2.4,9.4,1
454865,10822.3,12954,1,10018.31,3.62,13,2704,356.49,17195.52,8.3,6.9,1
437826,6278.8,15949,10,18692.0,12.16,48,1508,216.02,21451.5,7.8,5.7,0
151130,7337.08,8955,3,8501.98,5.37,120,772,322.31,9170.15,9.7,1.1,0
265948,5741.75,22211,8,9135.34,13.52,148,3500,237.09,15300.94,9.4,1.9,1
346781,6331.23,15559,2,11992.64,11.83,124,1662,267.92,19011.72,2.9,8.1,1
481249,1659.33,16130,5,9795.81,1.2,57,1801,48.36,13056.15,5.2,4.5,0
342338,4479.33,1786,1,4203.43,6.17,69,552,256.71,15314.4,9.2,1.4,0
349061,6084.11,2029,14,1352.56,5.13,74,494,373.79,7905.68,6.8,8.4,1
74200,8154.87,10500,0,12586.42,11.8,50,2535,331.39,21810.64,5.2,3.7,1
115848,6225.55,7155,15,18495.33,6.21,125,1458,271.69,24323.47,2.0,4.5,0
116022,5047.08,2377,11,3020.92,10.3,125,548,204.7,15717.03,4.2,9.8,0
187691,5575.04,10441,4,5008.1,9.08,37,2511,287.2,13116.5,7.0,1.1,1
420370,4044.08,22315,7,8034.36,14.64,85,3500,203.22,10840.64,8.0,7.5,1
422755,11207.19,19362,9,16366.1,14.07,59,2457,394.97,25000.0,5.0,9.5,1
266453,6978.3,13555,9,6115.95,6.47,102,1686,248.5,17072.22,1.5,1.6,0
332202,1640.8,16984,1,17759.03,10.88,114,1311,40.0,25000.0,6.7,8.8,0
72068,1704.19,3587,9,2044.2,12.46,129,924,202.91,4851.92,9.3,4.7,1
480529,11716.1,6328,8,18878.18,13.49,95,1422,500.41,24788.55,5.5,8.9,1
372076,3825.23,24309,11,11654.19,1.12,42,2270,123.22,17715.05,9.4,3.8,0
171445,9958.89,19175,7,13516.78,4.6,141,3248,364.58,21534.76,4.2,9.8,1
174226,2111.89,22351,2,7986.1,4.87,41,2539,124.74,21131.22,9.0,6.8,1
147103,11172.21,17577,0,15857.89,6.57,9,2803,492.13,21605.85,8.1,6.6,1
234605,10681.38,22670,3,4164.76,2.62,86,3500,467.16,14246.41,9.7,8.3,1
213047,7496.48,5906,7,1929.32,7.49,114,1565,278.58,8057.23,8.1,4.9,1
294929,1594.49,11932,2,8514.82,9.98,144,743,79.07,12698.47,3.9,3.3,0
482144,4207.01,3991,9,17220.22,7.51,64,542,173.83,20135.03,9.1,3.4,0
259768,5771.64,13858,11,15343.61,10.02,10,875,184.05,14776.79,7.0,4.0,0
169741,6330.67,13854,1,10825.96,1.09,31,3500,206.9,14362.4,2.5,6.6,1
104475,4625.63,3892,6,11870.62,13.15,59,782,205.62,13744.8,1.4,8.5,0
12282,1845.95,2768,3,3467.96,14.09,147,992,83.66,10720.93,4.3,5.5,0
175696,7696.34,6132,5,16972.95,9.31,68,1717,335.52,21569.08,8.1,4.6,1
189510,7003.62,4283,4,15952.23,13.23,21,922,319.7,24709.77,6.6,8.1,0
230972,4471.51,14979,1,13472.94,2.06,7,3500,253.83,19308.14,5.7,3.6,1
339678,1898.75,15887,9,9857.63,11.98,14,3500,40.0,15906.16,1.0,7.2,0
172777,11943.24,22857,1,19324.73,1.88,67,3043,509.24,20470.93,4.9,2.0,1
441460,6560.85,6469,13,17701.61,6.18,93,1417,299.89,25000.0,2.4,2.0,0
347108,9438.04,9481,8,13244.18,4.92,89,2150,361.92,13778.36,5.1,6.8,1
178509,6249.3,21532,10,8064.22,8.83,108,3500,256.07,21221.22,9.9,1.7,1
218944,1953.29,21823,9,12742.42,4.59,141,2483,63.8,18382.91,8.9,2.4,0
478094,4750.81,9350,1,11933.38,9.6,36,1188,295.46,13964.53,3.8,6.6,1
129006,4861.16,24908,7,8490.6,5.57,7,3500,199.69,13398.74,6.3,4.9,1
246440,10302.71,24741,7,6826.81,12.93,113,1561,434.68,7661.26,5.5,6.1,1
214054,8369.41,15672,0,8733.21,9.54,144,3500,321.58,11151.36,2.2,9.8,1
322727,4392.01,17902,0,11904.32,3.31,97,3500,151.7,15882.87,9.9,6.7,1
310536,11661.27,18837,12,9134.56,5.11,107,3500,401.35,16515.05,4.8,6.3,1
17461,4876.19,4157,3,6007.92,12.73,101,963,250.04,8489.59,5.6,4.4,0
110123,11981.46,21730,1,15458.3,5.86,72,3500,517.68,23154.16,6.8,6.7,1
282660,11959.72,19180,11,11097.88,8.08,149,3500,463.33,21853.9,2.7,1.1,1
482501,3507.71,17658,14,2285.83,9.77,136,3100,95.29,11269.08,3.0,6.0,1
158586,4783.78,19695,0,7998.01,5.28,97,3500,200.35,12258.13,2.7,1.6,1
393395,6603.46,10072,8,17813.36,4.48,21,1691,239.25,17828.79,4.5,3.0,0
439484,8473.06,3682,12,15349.49,7.18,26,1165,327.82,14481.55,2.8,6.1,0
493702,7044.5,13479,2,7141.69,3.3,15,3500,218.6,17226.78,9.3,7.0,1
241496,11679.14,8367,13,18825.48,4.33,33,2767,478.02,25000.0,7.4,4.5,1
177860,9101.89,15655,13,2455.46,1.02,24,965,375.93,10156.05,9.1,4.8,1
216821,3726.47,13506,13,19263.46,4.63,9,2019,203.79,18736.71,8.6,5.5,0
202121,2603.52,4829,0,5668.4,4.88,38,484,96.6,9226.05,7.3,7.8,0
334637,8728.21,23051,1,1172.79,14.43,144,3500,332.45,13535.47,3.2,1.2,1
46027,3163.75,3597,7,9242.35,8.89,32,750,48.71,15631.95,6.5,5.0,0
365691,9770.61,1904,4,7820.44,11.83,102,260,445.87,20773.18,2.7,1.1,0
183921,4765.89,5601,10,11242.69,0.78,10,1552,235.28,23993.79,2.2,3.9,0
372271,4932.38,1869,6,16138.68,1.69,23,263,198.73,25000.0,6.7,5.7,0
158930,1613.38,22381,5,17006.19,12.24,16,3500,40.0,18961.34,6.6,1.7,0
225234,8860.62,7165,12,8623.37,9.39,29,812,293.7,11903.19,2.4,5.4,0
89003,2689.33,18948,15,9167.07,2.95,17,3224,80.22,12630.9,4.2,9.3,0
193467,9615.25,3265,15,3815.38,6.13,80,805,432.87,17880.51,1.6,7.2,0
49758,6664.61,19701,0,1903.4,8.13,7,3500,281.1,7882.15,7.4,8.0,1
326456,9734.94,24675,5,13183.08,12.67,28,2058,314.73,21730.27,9.9,6.2,1
340814,7631.23,1216,10,2224.31,1.0,12,382,325.46,16246.68,7.7,9.1,0
92279,2365.55,14350,6,14942.77,8.99,116,3436,52.66,24608.97,8.6,2.3,0
25434,9539.35,20924,3,11242.71,10.78,124,3500,355.46,18763.02,5.3,5.0,1
205119,2232.89,2211,7,4773.08,14.67,127,708,137.9,8015.02,1.9,6.4,0
450991,6526.37,22251,7,11250.94,12.13,94,3500,299.33,13274.95,7.5,8.9,1
347913,3309.67,6761,6,4476.96,4.22,49,2253,187.04,11983.07,3.3,3.8,1
255754,9399.52,16892,15,9336.01,10.67,5,3500,374.82,21844.09,4.5,1.0,1
338821,11071.71,21002,10,16191.65,11.47,7,3500,487.02,25000.0,7.3,9.8,1
93555,7318.32,6586,14,9776.47,10.97,69,2076,263.43,11981.67,9.1,1.2,1
138379,7035.05,23267,1,3825.29,12.32,19,3500,268.52,8800.59,5.4,2.4,1
226992,9521.61,14862,5,14752.74,13.57,54,2984,364.55,21456.74,9.7,4.8,1
249511,1553.33,11723,5,4548.6,1.57,135,1449,63.33,11845.48,5.7,5.5,0
186806,11136.47,16720,11,15032.45,1.66,147,3500,381.13,15577.68,2.1,8.5,1
373809,3573.21,13892,14,10107.69,11.97,128,3500,131.68,14887.15,5.7,5.0,1
491719,11833.25,20551,11,9621.09,3.86,41,2970,545.91,22108.16,8.7,5.9,1
443819,9230.67,2746,6,17177.27,0.97,110,446,314.6,25000.0,5.8,2.8,0
479924,9629.64,20510,5,14463.47,6.08,107,3500,318.72,20843.31,7.7,6.1,1
485142,8390.13,3322,1,1625.31,12.32,125,676,273.17,11558.64,5.9,4.1,1
78803,6452.46,17734,7,6627.31,1.99,103,1498,391.19,10186.63,5.9,1.9,1
442548,7502.09,17991,14,17547.49,10.11,150,1843,323.33,25000.0,3.6,9.5,1
363847,1987.23,17183,3,1348.2,0.15,21,3500,65.98,3761.01,2.8,1.7,1
293456,8051.57,24986,8,11359.82,1.74,52,3500,325.48,13956.72,3.5,7.1,1
234448,8074.03,10169,7,14828.69,5.33,30,2159,334.34,13939.44,5.0,9.2,1
487742,10857.61,22284,13,12815.27,1.35,26,3500,402.28,17266.33,8.3,2.6,1
185251,6809.39,1582,2,15450.11,12.7,129,451,246.51,25000.0,8.5,3.1,0
212514,2310.02,11648,2,14788.15,12.97,68,1282,84.52,25000.0,2.5,4.8,0
255404,4715.06,8667,7,14148.58,11.36,86,776,152.36,21999.69,6.0,3.7,0
127961,8384.11,10057,1,16609.26,3.71,72,2387,315.52,24970.67,4.7,7.8,1
312523,4012.22,19684,8,13268.12,7.9,149,3500,178.14,16030.24,6.1,4.0,1
27297,4445.54,12228,3,8645.95,2.84,143,1280,127.96,15681.09,6.8,9.9,0
274155,10114.92,4451,14,9966.27,4.29,9,764,535.09,19548.53,3.5,8.7,0
130234,7635.36,15177,5,14617.77,7.79,125,3500,343.07,20158.8,9.3,9.1,1
54014,6839.54,16469,2,17649.81,11.05,61,3500,210.08,17270.95,9.4,1.6,1
253166,4843.75,9467,2,6172.16,1.51,78,1858,69.85,16568.96,1.9,2.6,0
414954,9174.74,7268,2,7499.46,4.52,89,609,332.61,10853.91,7.3,2.5,1
366477,4521.04,18336,10,18684.05,13.91,124,2518,215.06,18217.31,1.3,7.0,0
188570,9239.17,18565,12,11991.72,6.49,18,2411,394.09,17808.13,1.4,1.1,0
268864,2236.07,14539,9,4400.27,14.09,76,1915,83.9,6490.13,9.6,8.3,1
283264,10577.68,2803,11,13610.21,14.87,133,583,393.04,21070.94,7.3,5.9,0
411983,6745.45,15663,13,19824.48,7.95,148,3500,224.61,25000.0,3.9,6.1,1
294996,6104.33,7657,13,16645.62,4.39,30,741,224.04,18653.62,7.0,5.8,0
351383,7915.75,18735,13,15169.08,11.88,53,3500,266.01,25000.0,8.6,5.8,1
404145,8054.02,18781,11,4952.89,2.47,107,3500,302.22,16680.18,8.8,2.8,1
218559,2886.37,16629,1,17646.66,3.86,70,3500,182.0,17541.96,1.2,3.5,1
101575,9440.45,22709,7,10989.99,11.79,57,3500,339.06,20522.65,8.4,5.4,1
105040,4397.25,10019,15,17896.51,6.56,13,2489,206.43,20907.18,8.7,7.1,0
158510,11002.1,744,8,7266.73,3.1,73,252,478.26,17567.13,6.4,3.4,0
189587,10087.43,9448,14,2178.97,9.8,44,1378,349.52,14153.51,5.3,8.3,1
15744,5135.79,9515,7,10043.54,11.02,137,1256,163.26,12002.75,2.0,8.3,0
224892,9981.26,11519,14,6126.91,1.96,60,2476,452.7,15505.47,3.2,3.5,1
445633,5242.1,20691,9,14589.36,4.23,115,3500,163.4,24886.98,5.4,6.0,1
410285,2559.95,3279,2,19185.02,3.4,9,420,99.52,21551.87,8.8,4.1,0
314503,11599.83,18730,6,14128.51,5.76,73,3500,565.99,14347.08,8.2,2.7,1
160871,8352.32,14223,10,17851.74,11.48,56,980,383.08,16635.87,5.5,8.3,1
370890,6289.05,23905,9,9607.46,10.73,77,3500,255.82,11115.98,8.1,9.9,1
234834,5676.62,13303,1,15661.17,9.97,102,2623,269.1,14583.61,7.9,6.1,1
130906,4909.41,17357,3,17017.83,0.19,19,3500,193.58,19864.56,6.2,9.2,1
211260,11805.2,21015,11,14506.64,2.22,69,3500,523.12,17496.58,3.0,6.8,1
230931,2914.85,14198,12,10647.77,3.43,75,3500,40.0,11952.65,4.1,6.1,0
263593,4805.45,2292,13,12891.46,4.15,115,368,185.25,20777.7,2.5,5.3,0
248746,6597.73,15876,12,14309.63,2.28,10,3500,159.59,25000.0,1.1,3.1,0
17597,6519.0,18618,5,5808.6,6.21,144,1480,268.83,18358.92,1.7,1.8,0
319237,6449.35,13617,10,16382.01,1.22,81,3500,246.17,18392.67,7.8,5.0,1
440442,3345.73,7715,4,19056.17,11.28,119,1514,201.87,25000.0,1.3,6.1,0
213199,3021.79,24113,12,9839.55,11.84,117,3500,156.46,22050.86,4.6,5.6,1
386794,4175.06,5688,8,14320.28,8.66,81,1689,140.7,25000.0,9.9,7.3,0
494585,11102.52,16518,9,15003.49,1.44,134,3500,423.79,25000.0,8.2,2.7,1
218434,2687.06,15201,3,13582.7,13.36,99,1344,126.52,23090.02,7.8,4.2,0
167489,9452.96,5781,4,11395.19,14.49,65,1773,349.49,14925.04,3.5,4.7,1
421909,9454.26,22742,3,17751.31,3.12,143,2825,376.55,17287.37,6.8,2.7,1
482890,10002.59,1444,13,9529.61,10.6,105,100,465.94,15965.34,5.5,9.2,0
393100,10809.46,2011,12,2160.96,12.64,38,252,390.92,4441.05,6.6,7.1,1
125598,4261.88,20965,13,17046.57,8.14,99,3500,148.09,25000.0,4.9,1.8,0
260100,3857.87,13218,7,13805.64,4.92,107,3500,138.94,17702.54,5.8,7.4,1
268589,6387.81,23002,15,17135.91,7.23,12,2889,413.42,25000.0,9.9,5.9,1
194233,4283.44,17742,12,3632.4,7.73,140,1666,201.75,14956.49,4.0,5.7,1
262388,9210.25,20444,7,1584.31,6.07,102,3500,425.01,8614.23,2.9,9.9,1
143241,8177.37,8869,14,18753.12,13.95,147,3150,365.5,18540.54,5.0,6.6,1
225164,10687.37,12620,2,3806.84,11.18,9,3032,469.26,8128.98,5.7,9.1,1
163124,2368.75,14221,0,16383.39,3.7,141,3500,118.43,23856.29,1.8,9.2,0
475065,11108.38,3115,5,16640.99,8.82,105,711,462.6,25000.0,8.3,1.9,0
214923,4580.16,18497,1,14465.4,10.36,50,3500,110.67,25000.0,4.8,1.1,0
18036,6652.29,16129,1,3493.98,2.19,108,3500,283.98,6513.29,4.7,4.9,1
41778,6105.42,3340,2,13680.57,5.44,84,746,238.8,14971.77,6.9,7.9,0
430950,9483.27,14551,7,17892.65,13.59,122,2692,406.6,16865.83,8.0,8.4,1
164245,5913.5,2274,2,9085.1,8.55,9,723,233.0,12652.82,9.9,8.1,1
171475,11407.31,13762,15,8856.82,3.33,59,3500,494.45,19759.33,2.6,5.0,1
469537,10976.61,4371,6,9414.31,1.93,23,432,486.06,12108.79,4.1,7.7,0
212747,10657.69,8773,9,2563.17,7.82,149,2048,280.7,11172.78,2.5,7.5,1
409560,2248.21,17729,13,17948.49,8.26,92,3500,68.23,22162.09,8.9,3.8,0
28800,10469.71,9908,9,17514.47,5.08,121,2180,325.92,20247.32,5.9,2.5,0
297516,9707.17,3760,8,19960.28,9.49,43,687,400.23,25000.0,8.7,6.6,0
333660,2586.89,3645,12,12118.48,1.12,129,935,88.44,18225.02,9.9,7.1,0
292682,2627.85,8302,7,15272.64,2.26,31,1171,172.91,18570.03,6.0,6.1,0
336062,2562.22,2763,0,4850.77,8.24,80,455,112.85,14835.68,2.1,2.9,0
418189,1618.99,8655,6,13683.05,1.02,131,3096,40.48,16586.03,4.3,3.5,0
343299,7260.66,1422,6,13344.92,13.23,126,357,337.35,21037.32,1.3,7.4,0
241312,11720.64,7195,7,18122.97,2.22,150,2316,452.92,25000.0,8.6,9.7,1
69500,6106.19,21172,15,16785.06,10.14,91,3500,219.35,24904.42,1.2,9.5,0
177647,7177.95,6258,9,18830.86,5.93,72,1600,306.8,22503.88,6.3,5.7,0
246527,11663.68,13076,4,17507.84,6.06,15,3500,547.2,25000.0,2.0,9.0,1
445477,4179.41,19514,9,17505.18,11.5,86,2852,209.85,25000.0,1.1,1.3,0
120659,10513.94,8316,8,2210.74,7.54,68,2088,448.9,8004.52,3.3,8.8,1
37716,7237.1,8056,8,17073.28,10.91,123,1911,427.03,24825.34,6.0,5.3,1
406452,7479.5,16725,7,12542.09,7.63,89,3500,262.56,17680.82,1.7,8.0,1
419064,5103.33,6430,5,8228.44,8.93,61,711,166.4,19223.54,6.5,1.1,0
12352,7396.64,12133,5,2073.78,11.43,41,1737,303.14,7498.93,7.0,8.8,1
143004,2268.0,23884,0,13875.8,9.15,125,3487,166.47,25000.0,9.7,6.4,1
348593,9528.76,4012,12,7235.83,9.27,34,965,334.07,15260.89,9.1,3.2,0
18556,4489.22,6566,15,9887.75,11.86,149,2310,267.3,14503.14,6.1,4.1,1
271973,10819.89,13707,14,13952.84,14.24,148,3500,360.84,18614.1,8.1,2.8,1
358980,5362.43,20606,5,18323.72,5.71,147,2641,208.44,21180.36,4.3,4.8,1
146570,2999.65,14822,13,16683.3,8.7,145,2245,128.66,17247.84,6.3,4.0,0
217190,8806.76,22532,3,9561.35,1.39,7,1596,308.14,10539.48,4.6,5.8,1
60098,3228.07,2560,3,8367.88,5.45,28,460,98.06,12877.43,4.0,8.3,0
467602,9413.65,14513,13,5555.82,6.24,63,3500,416.38,12407.63,7.5,9.8,1
384313,11665.18,19918,1,8076.11,12.55,59,3500,538.68,13164.51,3.7,3.3,1
150641,9685.31,2887,12,3109.88,7.75,69,378,281.68,4668.86,4.4,2.0,0
257199,1735.72,23892,10,19451.0,10.99,64,3339,78.44,25000.0,4.3,4.6,0
136060,7798.8,8531,13,11904.43,0.38,70,1077,306.29,13406.16,8.8,2.3,0
197954,8801.81,2299,3,3428.31,7.02,150,379,357.44,7485.72,2.5,8.5,0
211465,10167.31,21291,4,7703.31,13.53,63,3500,390.85,9732.38,4.4,5.5,1
140544,2088.02,3280,12,11393.74,3.44,57,833,40.0,17880.62,9.0,6.6,0
10340,6541.13,1627,11,11124.83,0.57,68,481,338.76,12136.93,1.1,2.4,0
185021,7121.39,7865,15,1674.56,6.56,125,1848,342.82,6672.29,9.5,7.7,1
92302,3275.81,15135,4,19065.98,10.6,123,2078,125.83,23125.0,9.1,9.8,0
465659,4885.72,8111,15,6232.14,6.87,34,1041,171.01,9165.93,4.8,5.3,0
232740,6122.33,13146,4,1307.51,6.95,22,824,214.42,8847.15,6.9,9.7,1
477243,10248.7,8035,3,2452.44,10.08,9,2365,280.67,8417.51,9.9,1.3,1
10138,11258.78,15004,0,12023.7,3.89,73,3500,468.04,22806.72,6.0,1.3,1
403574,8098.44,9864,13,3617.92,11.3,140,2865,362.95,15228.08,1.9,9.6,1
129619,5646.92,3308,9,1792.77,2.38,141,272,232.77,16341.33,8.7,7.3,0
478466,4167.33,13555,7,8212.9,6.0,124,3500,162.38,15446.17,2.2,2.7,1
357520,11812.42,4797,2,12832.46,9.87,146,354,479.17,19746.13,3.3,4.3,0
109931,11821.71,11709,1,3124.96,12.44,145,1073,430.21,16806.36,8.9,5.6,1
433870,11212.26,21443,8,6953.23,11.89,22,3500,423.51,12757.28,3.3,7.3,1
166951,9749.53,948,6,8937.45,10.85,72,192,381.66,16373.83,7.7,8.6,0
353676,4920.69,5508,8,4029.74,5.45,118,1679,231.66,10151.9,5.0,1.7,1
327922,10078.51,21777,12,10615.4,1.92,26,3500,472.08,17588.51,7.8,6.9,1
47772,5792.33,17677,1,2619.07,3.33,24,1874,220.24,5145.22,3.1,5.3,1
68478,4931.12,17320,15,1883.85,12.99,147,2214,145.01,13696.4,4.8,6.4,1
467569,9321.09,6512,15,10876.87,12.87,11,949,374.63,23510.14,3.9,5.6,0
36762,2336.37,22753,8,5710.04,14.28,102,2209,194.03,7422.66,3.2,5.1,1
154355,2009.91,2120,9,2812.1,1.23,109,310,40.0,14663.2,3.8,2.8,0
204994,6203.51,14084,8,9054.34,8.1,34,3500,292.43,12386.02,3.9,5.3,1
180492,6179.21,21192,10,18387.67,9.77,9,2806,313.97,19278.25,9.6,2.7,1
327712,10904.26,1448,8,14759.66,10.69,133,450,418.17,22821.54,5.8,1.4,0
357234,2824.61,20828,9,16496.7,9.69,24,3500,77.95,15771.08,5.2,4.4,0
292363,2794.48,9819,12,17566.37,11.57,87,1540,140.53,22075.21,5.5,1.2,0
329313,3048.25,17075,9,19479.93,5.46,68,3137,139.59,17602.72,10.0,6.1,1
84965,1812.23,12704,3,15501.68,2.77,122,3466,107.23,21608.47,6.9,1.7,0
187912,2253.18,12452,9,12559.75,3.15,33,2678,193.81,18054.86,7.3,4.9,1
185767,8428.63,18287,2,7943.09,0.28,106,1137,345.5,20255.75,3.8,9.8,1
246281,6031.64,18874,5,4451.22,5.32,142,3500,181.65,14924.51,5.2,1.1,1
94754,9517.83,1604,2,14046.54,1.47,35,128,384.05,14875.31,2.7,4.3,0
87988,11922.28,1048,10,19904.05,4.89,79,358,488.97,22532.26,7.2,7.1,0
461558,8419.86,12140,8,9879.82,9.46,34,831,400.15,22014.39,4.1,2.4,0
160023,2029.78,22645,2,14749.91,13.43,84,3500,71.35,23229.27,7.7,6.0,0
142379,2597.91,8403,1,10406.76,12.61,62,1852,83.46,18050.98,2.9,3.3,0
90388,10750.54,18668,7,9206.74,3.86,61,3500,361.46,16633.32,4.6,3.0,1
362912,7038.71,11113,5,8795.81,2.1,91,909,308.92,14211.93,5.2,9.1,1
307572,10160.79,17688,7,10587.87,2.98,127,2328,573.84,18077.92,2.5,2.8,1
249779,10494.43,9490,14,7971.02,14.57,101,2783,408.65,18408.45,1.6,4.4,1
364165,11240.58,11967,12,15226.69,8.29,119,3500,472.22,15839.34,3.9,2.5,1
390562,11473.21,24401,6,17611.17,2.82,41,3500,431.54,25000.0,5.9,3.6,1
216846,7325.67,23715,2,17774.82,12.63,62,3500,228.96,19331.6,6.9,3.6,1
180047,5080.71,23801,7,5326.28,5.99,32,1856,224.94,12081.68,4.8,3.9,1
142212,11599.58,4738,9,18022.27,13.5,41,1254,465.39,16713.12,5.5,6.8,1
428058,7247.77,20144,0,7489.47,3.98,10,2891,170.63,15146.07,5.9,7.7,1
298565,2174.65,4867,0,6876.85,5.96,66,372,167.49,12465.75,5.6,5.6,0
273852,8249.15,6151,12,14808.37,7.62,37,1598,350.76,17093.52,1.8,6.5,0
406846,7670.69,16704,12,6789.23,13.4,93,3436,310.52,20243.2,4.6,8.3,1
422811,10905.83,20255,9,2006.36,13.04,82,1288,415.13,9170.92,2.8,10.0,1
86021,8358.47,2593,12,8098.74,8.66,44,242,354.6,13864.84,5.8,5.1,0
169380,5165.05,4501,7,14707.85,3.4,123,1214,229.17,19786.62,7.8,9.4,1
54789,11645.37,23440,15,7212.21,6.11,46,1854,485.88,9279.77,6.2,5.4,1
458906,9917.0,8310,12,12961.62,14.64,141,2657,450.08,17479.55,3.0,8.0,1
36086,8119.38,11772,8,13542.27,9.16,22,1806,389.54,17207.07,2.9,6.2,1
289003,4575.71,5054,9,14940.98,11.74,19,438,283.31,19999.4,1.3,9.0,0
17684,5422.17,19401,5,18045.48,6.8,136,3500,175.04,25000.0,4.8,5.0,0
101088,8534.68,9197,4,9218.73,8.03,38,1999,312.72,11881.19,4.9,7.3,1
404423,2255.8,22689,1,4162.21,6.49,66,3449,108.29,13230.38,3.1,5.2,1
56099,4195.15,17980,10,7059.59,10.57,42,3269,128.85,8136.95,7.9,8.7,1
470712,8995.96,12871,8,9211.18,12.79,75,855,328.94,13487.25,4.5,9.9,1
76093,6540.19,9736,5,14563.94,7.66,27,2520,285.37,19795.7,7.0,3.2,1
170761,5725.13,14269,7,1249.32,7.26,130,2422,274.05,3965.08,6.8,5.3,1
320795,3090.31,7561,8,6999.92,5.17,24,2073,187.41,14671.52,6.4,1.7,1
23893,6139.41,19088,8,15817.01,2.74,57,3500,235.95,18687.84,9.2,2.3,1
76418,9592.27,4402,7,13746.3,14.09,134,1124,406.85,25000.0,1.1,9.4,0
135074,4272.13,1852,11,14903.06,4.81,25,552,183.02,22125.05,1.6,5.9,0
375209,1556.68,2096,9,16424.4,12.03,80,523,63.15,18313.8,7.5,4.6,0
140351,8519.3,9267,7,15881.48,10.76,46,1720,299.97,16039.94,4.2,7.0,0
201083,11712.58,23864,2,13961.48,11.88,61,3500,421.34,13698.54,9.9,6.0,1
48635,7871.68,1179,12,9353.57,14.06,126,113,348.2,10662.91,2.9,3.6,0
459331,2759.18,20596,2,19688.37,9.39,95,3500,68.73,25000.0,2.7,3.0,0
105071,4867.7,12520,1,11812.39,13.48,116,3500,105.86,22564.81,6.3,6.3,0
481621,10610.24,12596,15,4852.61,2.6,14,1686,422.82,7919.62,3.5,2.7,1
475918,3941.96,11885,0,6563.44,9.44,76,3500,230.44,12478.5,4.1,2.3,1
350662,7880.81,9009,15,14177.69,11.61,65,2132,175.49,17947.21,9.3,3.9,0
378377,5728.05,22185,3,18570.05,4.15,25,3500,214.71,25000.0,1.2,8.8,1
375795,3682.36,6234,1,4395.68,11.14,125,407,181.06,7891.36,5.8,1.3,0
82805,10040.77,16175,13,2564.58,11.7,90,2828,310.46,16444.82,4.0,8.5,1
462170,9299.73,24865,13,17749.09,12.48,145,3500,361.32,25000.0,4.1,6.6,1
431280,8446.71,22776,1,18390.28,4.76,52,1980,280.9,25000.0,3.2,1.4,0
394957,3981.53,20580,12,6251.21,10.26,13,3500,108.9,10606.77,2.2,6.4,1
351207,2527.5,13193,10,8168.43,4.63,117,3500,80.98,16175.05,1.3,4.8,0
274598,7549.67,24013,10,13543.57,11.11,124,3500,245.83,22354.34,9.9,8.6,1
293022,7313.62,19880,4,7268.67,7.0,44,3500,232.23,17057.37,6.9,9.2,1
